gamma	var_type	data_type
7.11235277009	del	simulated
0.330907407498	del	simulated
11.0174283791	del	simulated
6.39834236107	del	simulated
2.53995709133e-06	del	simulated
4.38422324578	del	simulated
24.6277033372	del	simulated
0.0525616773073	del	simulated
5.08636763278	del	simulated
28.7348326227	del	simulated
7.5928176763	del	simulated
0.133928105527	del	simulated
21.3745933117	del	simulated
0.00689928367453	del	simulated
5.18081388456e-07	del	simulated
7.61367776988	del	simulated
2.65377401444	del	simulated
60.132087363	del	simulated
9.42736698267	del	simulated
3.21437218385	del	simulated
13.4827226399	del	simulated
13.2936184288	del	simulated
5.67271539591e-06	del	simulated
28.9191831683	del	simulated
12.4850649934	del	simulated
0.0077112018809	del	simulated
0.475042221525	del	simulated
28.559660322	del	simulated
30.9503800524	del	simulated
4.24381874108	del	simulated
103.306688348	del	simulated
0.714818259146	del	simulated
3.84209354862	del	simulated
0.702208973048	del	simulated
16.0230960265	del	simulated
0.387763152365	del	simulated
0.93145074436	del	simulated
7.67103765516	del	simulated
88.157145149	del	simulated
16.4923846683	del	simulated
0.692749787989	del	simulated
5.84164713299	del	simulated
0.000381491588191	del	simulated
177.318254963	del	simulated
0.328138331407	del	simulated
3.11482451485	del	simulated
1.56174614669	del	simulated
60.0679921539	del	simulated
13.5552427299	del	simulated
0.000197754912311	del	simulated
1.31557428357	del	simulated
2.0999080623	del	simulated
0.473547172136	del	simulated
53.1721563691	del	simulated
6.48194364088e-05	del	simulated
14.1265795135	del	simulated
0.182250420983	del	simulated
46.8614475118	del	simulated
0.145097747459	del	simulated
0.387981350445	del	simulated
123.922395677	del	simulated
0.143757760643	del	simulated
1.16566115945	del	simulated
5.11168696246	del	simulated
0.00621289223383	del	simulated
0.00184478732162	del	simulated
3.03503360791	del	simulated
1.05301493133	del	simulated
2.31517469331	del	simulated
0.00474891901218	del	simulated
12.8876908149	del	simulated
0.472580747707	del	simulated
2.40279957847e-05	del	simulated
113.341231619	del	simulated
18.95480375	del	simulated
8.49764202835	del	simulated
86.2141821938	del	simulated
12.4125780479	del	simulated
0.0169330008904	del	simulated
7.6862833855e-07	del	simulated
3.49754936657	del	simulated
29.3553013035	del	simulated
0.00801347145388	del	simulated
0.683917431157	del	simulated
6.78717538465	del	simulated
15.1026625358	del	simulated
22.5034082675	del	simulated
2.05799039999	del	simulated
16.5504652173	del	simulated
8.62004929486	del	simulated
59.465156474	del	simulated
0.0119987578916	del	simulated
0.0116794018381	del	simulated
0.542650792204	del	simulated
1.28145053279	del	simulated
0.314163594356	del	simulated
5.35028145061	del	simulated
90.709920223	del	simulated
0.809724405014	del	simulated
1.51247994293	del	simulated
58.2664178158	del	simulated
0.00694661761725	del	simulated
0.0169396589935	del	simulated
28.1700563362	del	simulated
1.1513869247	del	simulated
9.54788142354	del	simulated
14.2090228291	del	simulated
1.64210659439	del	simulated
0.481399189212	del	simulated
0.140728897927	del	simulated
11.3457043361	del	simulated
0.0015917222886	del	simulated
0.00373997513279	del	simulated
23.8998622705	del	simulated
0.291805480217	del	simulated
19.8544920243	del	simulated
0.468880862872	del	simulated
0.017052158415	del	simulated
0.0113746371411	del	simulated
108.64532583	del	simulated
12.894024073	del	simulated
11.477389693	del	simulated
15.5851816278	del	simulated
14.8968651109	del	simulated
128.294711605	del	simulated
0.00261548761416	del	simulated
6.04839292684	del	simulated
13.0507854896	del	simulated
0.764885746719	del	simulated
4.70435490222e-07	del	simulated
11.3691503925	del	simulated
30.0524941541	del	simulated
75.6902434937	del	simulated
0.00278341635831	del	simulated
0.351775732715	del	simulated
0.0142781689086	del	simulated
0.000543979318061	del	simulated
2.05718749852	del	simulated
0.00107622327856	del	simulated
0.0662671547782	del	simulated
0.0367458056981	del	simulated
1.94110435955	del	simulated
0.013880306515	del	simulated
1.64242031975	del	simulated
0.29478350252	del	simulated
2.1424815837	del	simulated
35.0004261879	del	simulated
0.00141672780414	del	simulated
7.04582327709	del	simulated
0.109007647503	del	simulated
53.8742812802	del	simulated
8.26440618909	del	simulated
0.444860287168	del	simulated
0.00295478358021	del	simulated
0.00830458128464	del	simulated
18.1293899101	del	simulated
0.481439849843	del	simulated
0.000203857155569	del	simulated
0.0144924144202	del	simulated
39.795154868	del	simulated
8.44180694954e-05	del	simulated
8.03375087042	del	simulated
0.0125469948178	del	simulated
43.7340063874	del	simulated
14.9665879092	del	simulated
3.75226547995e-05	del	simulated
0.0384367944786	del	simulated
62.8817795375	del	simulated
39.5554284038	del	simulated
0.349941432238	del	simulated
2.48861919136e-05	del	simulated
0.00630220700979	del	simulated
0.539434538574	del	simulated
12.2918900132	del	simulated
0.0129796201428	del	simulated
0.105647353831	del	simulated
0.186454627893	del	simulated
54.3608137382	del	simulated
17.6121414201	del	simulated
0.219425472785	del	simulated
86.1729080326	del	simulated
0.0157104929054	del	simulated
18.5186082744	del	simulated
0.325883795667	del	simulated
0.351912280503	del	simulated
0.886577743006	del	simulated
18.2054762114	del	simulated
10.2031765913	del	simulated
22.8364107488	del	simulated
2.63687581676	del	simulated
0.0024391000382	del	simulated
0.00218181307311	del	simulated
0.0200618110676	del	simulated
1.77257836222	del	simulated
1.85835126943	del	simulated
3.06746902628	del	simulated
0.0321741052815	del	simulated
0.0454186328382	del	simulated
0.0375193023217	del	simulated
0.00725084348419	del	simulated
0.407079507426	del	simulated
10.9750102633	del	simulated
12.1726491591	del	simulated
1.39674797354	del	simulated
1.499167687	del	simulated
4.48201698484	del	simulated
34.3421362327	del	simulated
2.59800315545	del	simulated
0.0146498211564	del	simulated
1.99065960198	del	simulated
12.6884391572	del	simulated
29.7738532708	del	simulated
5.39905784057	del	simulated
28.491183291	del	simulated
5.221302961	del	simulated
8.19799493908	del	simulated
6.27736729652	del	simulated
0.0199597951305	del	simulated
9.26873324154	del	simulated
1.03107344727	del	simulated
2.42553868866	del	simulated
0.181994034334	del	simulated
2.4976785477	del	simulated
12.393158718	del	simulated
0.000462210799844	del	simulated
4.42479241626	del	simulated
0.0532438192787	del	simulated
2.88107402614	del	simulated
0.162651739046	del	simulated
0.0172308440056	del	simulated
34.2323638228	del	simulated
0.214776168496	del	simulated
12.7426970734	del	simulated
0.000811261854783	del	simulated
21.7254609375	del	simulated
3.03016718593e-05	del	simulated
2.03821931375	del	simulated
3.19123889443	del	simulated
14.0069767038	del	simulated
0.394197264544	del	simulated
0.0718050990218	del	simulated
4.8895958049	del	simulated
0.56195386598	del	simulated
24.0092320347	del	simulated
16.8692382866	del	simulated
0.00991555871774	del	simulated
2.6524313086	del	simulated
4.92809597946e-05	del	simulated
4.47570463849	del	simulated
0.0632589776424	del	simulated
0.000593870710373	del	simulated
0.00496280383084	del	simulated
25.3403576558	del	simulated
13.6017389089	del	simulated
3.20161535423	del	simulated
22.7158852824	del	simulated
36.2661119343	del	simulated
0.100276150426	del	simulated
13.3320427359	del	simulated
32.6077548486	del	simulated
0.00469939580417	del	simulated
7.65034275329	del	simulated
5.39458339185	del	simulated
1.85323303011	del	simulated
0.0275969799811	del	simulated
23.3916223676	del	simulated
0.195233456762	del	simulated
2.7753509885	del	simulated
0.108380132699	del	simulated
16.2244510801	del	simulated
0.00131615989065	del	simulated
1.8232335629	del	simulated
0.774415612068	del	simulated
0.107944425644	del	simulated
3.88560728295	del	simulated
0.3982588217	del	simulated
0.345315232045	del	simulated
4.18823477919	del	simulated
0.00149355430662	del	simulated
0.976337501823	del	simulated
0.0619808914558	del	simulated
1.30254565549	del	simulated
0.18272687578	del	simulated
0.01112920194	del	simulated
0.00861958331903	del	simulated
3.63090662832e-10	del	simulated
29.2208169357	del	simulated
69.5484454165	del	simulated
0.0153224314926	del	simulated
1.49371459123	del	simulated
3.33948567507	del	simulated
7.16178290332	del	simulated
4.56327767348	del	simulated
0.354494956542	del	simulated
49.2201671209	del	simulated
2.65353066425	del	simulated
0.0733565097498	del	simulated
41.2029011527	del	simulated
19.7945311969	del	simulated
0.00457253237743	del	simulated
7.34714763246	del	simulated
0.0350512503031	del	simulated
298.940966778	del	simulated
0.000957343383905	del	simulated
0.00157584758142	del	simulated
0.247619179766	del	simulated
0.0232347816129	del	simulated
0.137983485497	del	simulated
59.695785775	del	simulated
0.181103230946	del	simulated
31.0191263451	del	simulated
8.57084607984	del	simulated
0.669319670042	del	simulated
0.532689761896	del	simulated
5.05160191627	del	simulated
0.433654828408	del	simulated
0.0160904107337	del	simulated
0.0775989215016	del	simulated
5.52543687492	del	simulated
2.97988642101	del	simulated
4.66732057183	del	simulated
5.22083674466	del	simulated
0.046104140794	del	simulated
131.090372738	del	simulated
2.57534787365	del	simulated
3.70479944175e-05	del	simulated
0.000592428950189	del	simulated
0.0196190335667	del	simulated
0.00307861940002	del	simulated
0.0831770670749	del	simulated
2.93349107465	del	simulated
0.311947721661	del	simulated
0.0297387146091	del	simulated
3.83392862927	del	simulated
22.9987911095	del	simulated
3.69986658856	del	simulated
0.0056468697769	del	simulated
0.849214004229	del	simulated
0.0956253646786	del	simulated
6.70699327356	del	simulated
4.86792505048	del	simulated
0.0195767843019	del	simulated
44.783950708	del	simulated
0.886857306322	del	simulated
0.690630311818	del	simulated
93.2936835991	del	simulated
100.42136391	del	simulated
0.164937430085	del	simulated
0.360425213635	del	simulated
0.033247277864	del	simulated
18.7236974393	del	simulated
25.9410357656	del	simulated
0.11313930006	del	simulated
1.17910907967	del	simulated
5.94149641653	del	simulated
7.74857910134	del	simulated
0.486565612704	del	simulated
3.22002622802	del	simulated
48.5616402999	del	simulated
19.8015426881	del	simulated
0.171001447157	del	simulated
1.75000970802	del	simulated
4.27402199791	del	simulated
4.10588949747	del	simulated
6.89163173036	del	simulated
3.01290632746	del	simulated
26.2016180233	del	simulated
0.739423409731	del	simulated
3.09837593244	del	simulated
56.0709276189	del	simulated
16.4175829902	del	simulated
29.4582322582	del	simulated
2.12230772184	del	simulated
0.423480722728	del	simulated
13.3080456886	del	simulated
10.6450671563	del	simulated
1.35830991792	del	simulated
0.000704787291174	del	simulated
0.000149247229861	del	simulated
0.0102181900218	del	simulated
4.06997404903	del	simulated
0.0725021633845	del	simulated
2.57417675819	del	simulated
4.8092216281e-06	del	simulated
0.0617610562267	del	simulated
20.038212274	del	simulated
1.45103731651	del	simulated
0.168012323849	del	simulated
19.8096491128	del	simulated
2.76705215486e-06	del	simulated
7.86342181484	del	simulated
0.0938164437374	del	simulated
0.0599186637573	del	simulated
0.426441588004	del	simulated
33.3252989099	del	simulated
36.876448828	del	simulated
35.7974233465	del	simulated
1.53742456432	del	simulated
2.59083468714	del	simulated
4.30602055752	del	simulated
1.54167471361	del	simulated
12.2523447885	del	simulated
0.148480689409	del	simulated
0.141085620675	del	simulated
11.8916139639	del	simulated
0.00314087382919	del	simulated
32.5723625561	del	simulated
22.9312246397	del	simulated
0.00373493543766	del	simulated
0.00186619470836	del	simulated
0.53168050751	del	simulated
49.4028401163	del	simulated
0.196732491624	del	simulated
22.986438145	del	simulated
74.3689917323	del	simulated
0.991425648963	del	simulated
5.04419228986	del	simulated
1.61851421132e-05	del	simulated
0.117728375409	del	simulated
2.16669644475	del	simulated
1.79701786645	del	simulated
28.6415288706	del	simulated
0.000295063294514	del	simulated
10.7870844261	del	simulated
4.73327371948	del	simulated
1.22810476279	del	simulated
0.00030474003484	del	simulated
0.691014352525	del	simulated
101.439154192	del	simulated
0.731572132492	del	simulated
1.41212616212	del	simulated
5.27658997121	del	simulated
0.219748041619	del	simulated
6.48492739082	del	simulated
24.4777718692	del	simulated
1.49134319445	del	simulated
24.600345784	del	simulated
66.6470704504	del	simulated
0.0775672858926	del	simulated
1.40981563548	del	simulated
0.478788230417	del	simulated
7.79196709361	del	simulated
36.2429474112	del	simulated
0.0577503924664	del	simulated
0.75485246391	del	simulated
14.0381412545	del	simulated
4.08053432338	del	simulated
1.85297103265	del	simulated
16.6614271372	del	simulated
64.7879731875	del	simulated
0.243426866071	del	simulated
1.25018689102	del	simulated
36.1593715291	del	simulated
38.1083485433	del	simulated
0.0456193456605	del	simulated
0.320039862803	del	simulated
0.380885362618	del	simulated
0.165690857996	del	simulated
44.6077552993	del	simulated
0.00130687012073	del	simulated
62.6264431725	del	simulated
22.5131907756	del	simulated
0.0107603108235	del	simulated
27.0527508177	del	simulated
189.74905261	del	simulated
8.52852897296	del	simulated
0.0775068822428	del	simulated
0.470822624275	del	simulated
0.0788775333801	del	simulated
8.60638861881	del	simulated
1.67284827039	del	simulated
4.60473736526	del	simulated
0.254914671545	del	simulated
1.06392756383	del	simulated
0.633854257576	del	simulated
34.6676845487	del	simulated
1.46114134885	del	simulated
1.90162060043	del	simulated
0.0767851961442	del	simulated
0.00242116847845	del	simulated
0.00553075442487	del	simulated
50.1028781404	del	simulated
0.191338820349	del	simulated
69.9940437855	del	simulated
35.1631966805	del	simulated
4.46243670778	del	simulated
2.13981936674	del	simulated
29.460218064	del	simulated
0.0265929007119	del	simulated
29.7371034626	del	simulated
0.0601807075394	del	simulated
9.41989678334e-07	del	simulated
0.0405062643738	del	simulated
0.0256578160437	del	simulated
4.15828952645e-07	del	simulated
14.7128465886	del	simulated
27.7366151036	del	simulated
5.42012802166	del	simulated
0.00232093868116	del	simulated
0.670904468877	del	simulated
1.70793530212	del	simulated
18.3484321462	del	simulated
0.255280638159	del	simulated
10.8594536617	del	simulated
1.6435542222	del	simulated
5.60915830975	del	simulated
2.0866260342	del	simulated
0.888922001442	del	simulated
0.019000296135	del	simulated
76.2710306442	del	simulated
0.0460469805286	del	simulated
0.924661549338	del	simulated
4.55884934406	del	simulated
0.255607944098	del	simulated
49.2381817907	del	simulated
12.259243033	del	simulated
25.000810168	del	simulated
2.15655839604	del	simulated
0.528110049867	del	simulated
3.77789816784e-05	del	simulated
6.93335456221	del	simulated
10.6647198499	del	simulated
9.85110561126	del	simulated
0.516000210573	del	simulated
5.94879566677	del	simulated
0.556801403517	del	simulated
0.00041337937405	del	simulated
0.00101864203858	del	simulated
40.3847760532	del	simulated
8.01416480449	del	simulated
30.2073639207	del	simulated
32.7428676083	del	simulated
43.1587351267	del	simulated
4.10029444479	del	simulated
3.93264931076	del	simulated
0.000200399724762	del	simulated
13.4516471554	del	simulated
66.9399384815	del	simulated
16.2998068942	del	simulated
6.34769250029	del	simulated
9.45936041289	del	simulated
1.31403688494	del	simulated
0.225151254536	del	simulated
41.2725433697	del	simulated
0.275608957412	del	simulated
115.921921824	del	simulated
43.3330859047	del	simulated
0.217734198841	del	simulated
25.7078783057	del	simulated
1.50354599668	del	simulated
59.5585451729	del	simulated
6.72371591064	del	simulated
0.0660217547993	del	simulated
0.086272846343	del	simulated
15.5924834738	del	simulated
30.3050001692	del	simulated
26.5114265365	del	simulated
25.5095824253	del	simulated
0.0656091156587	del	simulated
66.3233488728	del	simulated
0.00646328946524	del	simulated
0.0103049966182	del	simulated
22.1553838196	del	simulated
0.0104302341972	del	simulated
0.00034668282509	del	simulated
0.000596552561287	del	simulated
5.04558135561	del	simulated
0.37720365378	del	simulated
0.689761999348	del	simulated
2.67469272602	del	simulated
0.0708567036673	del	simulated
4.513444471	del	simulated
5.51909863771e-06	del	simulated
0.27106731372	del	simulated
26.7674943755	del	simulated
4.88009547391	del	simulated
1.43902462844	del	simulated
0.0269027650325	del	simulated
5.83256238382e-06	del	simulated
71.8872395708	del	simulated
2.84505941926	del	simulated
3.45568498368	del	simulated
25.6865041753	del	simulated
36.2218536668	del	simulated
12.5135329092	del	simulated
0.0041207243301	del	simulated
14.1315087762	del	simulated
5.40059307491	del	simulated
0.803787094718	del	simulated
0.0636587583697	del	simulated
0.027408914784	del	simulated
8.52165032988e-05	del	simulated
63.5684220097	del	simulated
7.94678149618	del	simulated
1.59236423133	del	simulated
7.96995097243	del	simulated
8.85792814214	del	simulated
17.0434924376	del	simulated
1.06572119266e-05	del	simulated
51.1409635045	del	simulated
13.2393279867	del	simulated
0.103847788582	del	simulated
56.7401064182	del	simulated
6.70431366272	del	simulated
6.10860676692	del	simulated
1.04564543714	del	simulated
85.5166088029	del	simulated
5.5096935509	del	simulated
0.000620741810242	del	simulated
30.6414057752	del	simulated
19.825353099	del	simulated
8.6527482504	del	simulated
3.52032427689	del	simulated
2.21307477359e-05	del	simulated
0.301138050783	del	simulated
65.9630838138	del	simulated
1.42524863176	del	simulated
3.10226852922	del	simulated
0.0171401091965	del	simulated
0.00558408012143	del	simulated
0.00247861665123	del	simulated
0.0230353750872	del	simulated
21.4262205429	del	simulated
1.27727785264	del	simulated
0.0264554668491	del	simulated
0.00136994309267	del	simulated
23.9323465775	del	simulated
36.9492384935	del	simulated
29.3764914374	del	simulated
24.1010316599	del	simulated
4.49692575722	del	simulated
4.36422743479	del	simulated
0.0219770253244	del	simulated
0.0866124768312	del	simulated
0.963890828258	del	simulated
7.34073951758	del	simulated
2.88637767403e-05	del	simulated
0.00140416927768	del	simulated
2.68085943045	del	simulated
2.45235231078	del	simulated
82.0278587087	del	simulated
1.49678516908e-07	del	simulated
3.80326014055	del	simulated
0.043295629359	del	simulated
0.55460214315	del	simulated
0.0322064486947	del	simulated
0.86963968291	del	simulated
12.5664832108	del	simulated
30.3559042813	del	simulated
17.2533326631	del	simulated
2.32681560757	del	simulated
20.5367752895	del	simulated
64.4281287491	del	simulated
66.399631977	del	simulated
0.00251938883603	del	simulated
0.188524485085	del	simulated
0.000634461225445	del	simulated
26.0077334085	del	simulated
3.18965922737	del	simulated
0.849019716349	del	simulated
0.00462470465815	del	simulated
0.0525278129557	del	simulated
0.237083861281	del	simulated
2.77722257027	del	simulated
1.45471015393	del	simulated
0.010132073108	del	simulated
2.45448081961e-05	del	simulated
0.0835375200018	del	simulated
21.0363696445	del	simulated
0.0897888552263	del	simulated
0.000876973005371	del	simulated
0.470167333966	del	simulated
6.58018631078	del	simulated
6.08217910286e-05	del	simulated
8.18181362849e-05	del	simulated
0.0399639771666	del	simulated
2.12104376843	del	simulated
1.34444415576	del	simulated
42.0369503647	del	simulated
47.9621724284	del	simulated
0.00541176807428	del	simulated
0.0808230709656	del	simulated
35.1152885027	del	simulated
12.166458201	del	simulated
36.0880915389	del	simulated
54.4301553407	del	simulated
0.0207922840609	del	simulated
2.37571270104	del	simulated
41.0635044599	del	simulated
0.22419429313	del	simulated
1.94505984927	del	simulated
1.99555682055	del	simulated
0.107534210516	del	simulated
28.4361127586	del	simulated
0.723260794028	del	simulated
17.744673138	del	simulated
1.37242002635	del	simulated
0.0975650512011	del	simulated
2.19511836153e-05	del	simulated
8.14926484108e-07	del	simulated
77.9596225171	del	simulated
42.2396223161	del	simulated
3.90409791619	del	simulated
1.70457986093	del	simulated
0.00346366540638	del	simulated
0.0405878312801	del	simulated
2.76961754471	del	simulated
0.0636476884769	del	simulated
19.5576004793	del	simulated
18.0538182556	del	simulated
5.29266174227	del	simulated
0.0002785443812	del	simulated
3.15076381074	del	simulated
18.5176660114	del	simulated
1.18063168334	del	simulated
51.1987116756	del	simulated
5.04070238918	del	simulated
26.8857899289	del	simulated
1.89825652933	del	simulated
3.84463193838e-05	del	simulated
1.68013673259e-11	del	simulated
10.5727751018	del	simulated
0.711038802943	del	simulated
0.00390839782785	del	simulated
6.30544621627e-07	del	simulated
11.7433849772	del	simulated
40.1263568593	del	simulated
0.000513565825705	del	simulated
15.5306230057	del	simulated
6.19185790903	del	simulated
2.3451907452e-09	del	simulated
0.000864419122718	del	simulated
31.7686377213	del	simulated
21.5193148191	del	simulated
0.010542245723	del	simulated
1.12402415452	del	simulated
1.33022891042	del	simulated
0.975244925476	del	simulated
9.63738129958e-05	del	simulated
2.31252891953	del	simulated
0.097085394416	del	simulated
27.024510161	del	simulated
3.91707992185	del	simulated
34.3447215551	del	simulated
0.0446686538463	del	simulated
41.3303134197	del	simulated
17.9213945473	del	simulated
6.0596052919	del	simulated
10.5885429514	del	simulated
1.54942188153	del	simulated
22.1133664992	del	simulated
41.8185545006	del	simulated
5.88730367862	del	simulated
0.00349585669523	del	simulated
34.7007957378	del	simulated
178.244333326	del	simulated
21.1654628185	del	simulated
0.0135117570377	del	simulated
0.43428690707	del	simulated
31.8365558677	del	simulated
0.0158157903733	del	simulated
21.7940038574	del	simulated
2.01675279673	del	simulated
0.230244424425	del	simulated
5.14280337221e-06	del	simulated
9.62560989797	del	simulated
0.642794474723	del	simulated
0.47848423902	del	simulated
0.00122061793217	del	simulated
2.95043908927e-05	del	simulated
0.0094232574323	del	simulated
0.000210588815922	del	simulated
0.143315461988	del	simulated
0.0217362203816	del	simulated
0.0805947357706	del	simulated
25.2287661549	del	simulated
1.29532417596	del	simulated
31.0788565682	del	simulated
0.0153694180626	del	simulated
0.284504087795	del	simulated
3.02595480083	del	simulated
2.71826380971	del	simulated
0.0120669138376	del	simulated
32.6687226439	del	simulated
0.412896434212	del	simulated
0.00656020072117	del	simulated
6.28585582843	del	simulated
15.0034867999	del	simulated
50.7885613433	del	simulated
1.15121371759	del	simulated
112.159137302	del	simulated
57.6839680022	del	simulated
0.348563255474	del	simulated
90.4976621757	del	simulated
60.5232977061	del	simulated
14.5567776153	del	simulated
0.863348354247	del	simulated
41.3272692481	del	simulated
17.33518638	del	simulated
62.4054569262	del	simulated
0.979890013455	del	simulated
19.5850974462	del	simulated
23.6191634345	del	simulated
19.2573077426	del	simulated
7.07292758744	del	simulated
42.197672504	del	simulated
76.7327788991	del	simulated
2.57551906153	del	simulated
1.03959216311	del	simulated
1.13238477863	del	simulated
0.0691381538595	del	simulated
34.2475735624	del	simulated
5.58062582156	del	simulated
3.59098057874	del	simulated
6.71732263793	del	simulated
0.326788886538	del	simulated
46.954299017	del	simulated
9.26421007278	del	simulated
3.2717708382	del	simulated
0.00315675473968	del	simulated
38.8423101827	del	simulated
40.7432186021	del	simulated
2.97057556711	del	simulated
10.2726713701	del	simulated
0.716354281429	del	simulated
0.128872941419	del	simulated
14.3895134218	del	simulated
142.103779091	del	simulated
11.6979103949	del	simulated
0.887346498693	del	simulated
53.9093470025	del	simulated
0.667932548069	del	simulated
14.1003391377	del	simulated
0.393343267088	del	simulated
0.000328428329416	del	simulated
19.9213129479	del	simulated
22.6887201794	del	simulated
15.1708996881	del	simulated
1.70393273083e-08	del	simulated
5.89556182156	del	simulated
2.83514732748	del	simulated
9.30630464211	del	simulated
11.8189818001	del	simulated
4.46489494014	del	simulated
2.28141078234	del	simulated
0.253891864028	del	simulated
3.18811782765e-07	del	simulated
0.00299353658605	del	simulated
1.54904486313	del	simulated
0.158542415504	del	simulated
0.00021458734575	del	simulated
1.30354483617	del	simulated
0.108685178363	del	simulated
24.2302372759	del	simulated
20.210416919	del	simulated
0.0147607731585	del	simulated
1.34872738664e-05	del	simulated
0.0010014867385	del	simulated
2.45218574238	del	simulated
21.7293426833	del	simulated
6.50818059937	del	simulated
0.00355531859858	del	simulated
4.86307609303	del	simulated
6.59507362081e-05	del	simulated
0.00690952995929	del	simulated
0.0670969213528	del	simulated
0.558523494728	del	simulated
0.151083580001	del	simulated
44.1231165549	del	simulated
0.990725179337	del	simulated
10.0719180787	del	simulated
0.00181906768343	del	simulated
6.51459346056	del	simulated
49.9747868842	del	simulated
0.0139996995545	del	simulated
1.54932237162	del	simulated
73.16748247	del	simulated
0.0694001721211	del	simulated
1.13760567567	del	simulated
40.6398674558	del	simulated
18.3406719315	del	simulated
0.0393325826845	del	simulated
2.19040563034	del	simulated
1.00268590323	del	simulated
20.5421918815	del	simulated
0.000655891929028	del	simulated
1.02802388115	del	simulated
6.1501967912	del	simulated
0.893968916985	del	simulated
10.7692826284	del	simulated
0.348169007298	del	simulated
11.6055386372	del	simulated
3.32761775437e-06	del	simulated
11.420333042	del	simulated
10.2156453516	del	simulated
4.38014284177	del	simulated
33.2459643715	del	simulated
0.000195808637815	del	simulated
0.226095525369	del	simulated
22.8174233202	del	simulated
1.12249485612	del	simulated
3.754236978	del	simulated
0.00326887667274	del	simulated
4.65280594311	del	simulated
7.96607245916	del	simulated
39.3903389492	del	simulated
9.43643505405	del	simulated
1.44222123225	del	simulated
43.9419465387	del	simulated
22.5500660806	del	simulated
0.0734110327308	del	simulated
0.583005146757	del	simulated
5.36649901463	del	simulated
0.0933294293355	del	simulated
5.51456738506	del	simulated
15.5564695923	del	simulated
7.10021855433	del	simulated
1.66686747781e-05	del	simulated
0.000852089475372	del	simulated
6.6677188069	del	simulated
8.55271504157	del	simulated
0.897499804005	del	simulated
0.0275105542251	del	simulated
2.19533017077	del	simulated
2.23550960763	del	simulated
17.017210384	del	simulated
39.2496015173	del	simulated
0.277052031234	del	simulated
13.4703224051	del	simulated
0.00322419055548	del	simulated
4.3784774465	del	simulated
5.3817850445	del	simulated
11.8047827233	del	simulated
0.51929021557	del	simulated
0.330281116796	del	simulated
2.49374383692	del	simulated
0.226517591862	del	simulated
45.6232689765	del	simulated
2.48063399529	del	simulated
3.9393516471	del	simulated
19.9673787287	del	simulated
0.763843510873	del	simulated
0.365078833035	del	simulated
28.1060056021	del	simulated
4.16166121186	del	simulated
0.532295502953	del	simulated
2.40170091998	del	simulated
25.9451217217	del	simulated
0.207099724009	del	simulated
0.0575173642668	del	simulated
0.00334285949167	del	simulated
3.01581217689	del	simulated
0.0225923405926	del	simulated
0.227423797366	del	simulated
0.26451384751	del	simulated
9.71718037083	del	simulated
0.842737877192	del	simulated
0.0819667621654	del	simulated
52.6652391492	del	simulated
42.5160949093	del	simulated
34.3307661269	del	simulated
2.02084556599	del	simulated
0.0066337295571	del	simulated
1.69199079206	del	simulated
25.3441616385	del	simulated
2.59453982249	del	simulated
11.0818048114	del	simulated
4.19802312254	del	simulated
0.15419206729	del	simulated
49.1276856537	del	simulated
3.48814607185	del	simulated
0.0236683874708	del	simulated
3.03988840053	del	simulated
0.0123272361132	del	simulated
1.05119131771	del	simulated
5.30675654872	del	simulated
2.02546674945	del	simulated
3.72708997757	del	simulated
8.97583046282	del	simulated
0.000155510519123	del	simulated
1.82944228907	del	simulated
40.5389454222	del	simulated
0.0202881985743	del	simulated
7.71365260607	del	simulated
0.098143144418	del	simulated
0.00406229084227	del	simulated
9.86270617483e-05	del	simulated
5.80275569523e-05	del	simulated
0.00467301178156	del	simulated
4.66755905744e-07	del	simulated
2.79025972325	del	simulated
1.14178549706	del	simulated
2.66851012929	del	simulated
136.333453653	del	simulated
0.0373875309342	del	simulated
10.1681582837	del	simulated
0.0173985115505	del	simulated
1.37756811152	del	simulated
1.83404629691e-05	del	simulated
31.2764015395	del	simulated
0.432985870514	del	simulated
25.5456188861	del	simulated
65.6975923081	del	simulated
9.13104278699e-05	del	simulated
29.5146775945	del	simulated
24.2953850541	del	simulated
11.3351777259	del	simulated
0.559161953829	del	simulated
0.354559968934	del	simulated
9.80604873746	del	simulated
0.00100822736683	del	simulated
1.500596646	del	simulated
30.342524129	del	simulated
0.0914441898261	del	simulated
8.83947255202	del	simulated
4.6145040619	del	simulated
1.80613442419	del	simulated
45.7959329645	del	simulated
9.61863645525	del	simulated
26.7745482678	del	simulated
9.95821511944e-08	del	simulated
1.95128239695	del	simulated
16.238741053	del	simulated
25.2015873617	del	simulated
1.20938186265	del	simulated
0.0532739524703	del	simulated
55.6265275565	del	simulated
150.463744236	del	simulated
2.45658811731	del	simulated
0.619048328516	del	simulated
0.120834448144	del	simulated
3.23094531593	del	simulated
70.5813679535	del	simulated
5.24902222325e-05	del	simulated
1.65976234509	del	simulated
3.56532930015	del	simulated
0.464983167608	del	simulated
0.496344424894	del	simulated
9.40110855019	del	simulated
13.3202160429	del	simulated
95.7948443077	del	simulated
79.3708102623	del	simulated
0.0232237731051	del	simulated
2.41320117506	del	simulated
37.9205673569	del	simulated
5.66308280345	del	simulated
0.0378856214922	del	simulated
0.218961316432	del	simulated
1.14553397784	del	simulated
0.0292755156647	del	simulated
0.0400397571548	del	simulated
0.0783741995887	del	simulated
